Depth,GR,MUD_VOLUME,TVD,Boundary_flag,Unit_index,GR_shape_code,Lithofacies_major,Sharp_boundary,Stacking_pattern,Biostratigraphy,Reliability,Special_lithology,Core_depofacies,Lateral_proximity,Number_of_similar_units_50,Index_of_similar_units_50,Number_of_similar_units_100,Index_of_similar_units_100,Unit_Thick,Alluvial_Fan,Fluvial_Channel,Fluvial_Point_Bar,Levee,Crevasse_Splay,Fluvial_Floodplain,Progradational_Lacustrine_Delta,Lacustrine_Fan_Delta,Progradational_Lacustrine_Shoreface,Transgressive_Lacustrine_Shoreface,Aggradational_Lacustrine_Shoreface,Lacustrine_Offshore_Transition,Lacustrine_Shelf,Proximal_Sub-Lacustrine_Fan,Distal_Sub-Lacustrine_Fan,Lacustrine_Turbidite,Distal_Lacustrine_Turbidites,Lacustrine_Deepwater,Marine_Delta,Marine_Fan_Delta,Tidal_Channel_And_Sand_Flat,Sandy_Tidal_Flat,Mixed_Tidal_Flat,Muddy_Tidal_Flat,Lagoon,Progradational_Marine_Shoreface,Transgressive_Marine_Shoreface,Aggradational_Marine_Shoreface,Marine_Offshore_Transition,Marine_Shelf,Proximal_Submarine_Fan,Distal_Submarine_Fan,Marine_Turbidite,Distal_Marine_Turbidites,Marine_Deepwater
1799.9991,71.2305,0.2269,1799.9991,0,0,1,2,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,0,0
1800.0991,67.2546,0.2025,1800.0991,0,0,1,2,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,0,0
1800.1991,61.4792,0.1822,1800.1991,0,0,1,2,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,0,0
1800.2991,53.9291,0.1662,1800.2991,0,0,1,2,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,0,0
1800.3991,55.5162,0.1902,1800.3991,0,0,1,2,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,0,0
1800.4991,58.0028,0.2127,1800.4991,0,0,1,2,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,0,0
1800.5991,61.3605,0.2336,1800.5991,0,0,1,2,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,0,0
1800.6991,60.1694,0.2211,1800.6991,0,0,1,2,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,0,0
1800.7991,57.6786,0.2003,1800.7991,0,0,1,2,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,0,0
1800.8991,53.9241,0.1715,1800.8991,0,0,1,2,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,0,0
1800.9991,52.0379,0.1547,1800.9991,0,0,1,2,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,0,0
1801.0991,50.5789,0.1458,1801.0991,0,0,1,2,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,0,0
1801.1991,49.5455,0.1447,1801.1991,1,0,1,2,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,0,0
1801.2991,49.7444,0.168,1801.2991,0,1,4,3,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0
1801.3991,51.9182,0.2067,1801.3991,0,1,4,3,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0
1801.4991,56.022,0.2603,1801.4991,0,1,4,3,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0
1801.5991,62.4876,0.3189,1801.5991,0,1,4,3,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0
1801.6991,69.2958,0.3702,1801.6991,0,1,4,3,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0
1801.7991,76.442,0.4141,1801.7991,0,1,4,3,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0
1801.8991,84.4191,0.4374,1801.8991,0,1,4,3,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0
1801.9991,90.9765,0.452,1801.9991,0,1,4,3,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0
1802.0991,96.1752,0.4586,1802.0991,0,1,4,3,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0
1802.1991,100.6937,0.4748,1802.1991,0,1,4,3,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0
1802.2991,106.4653,0.5084,1802.2991,0,1,4,3,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0
1802.3991,113.3343,0.5602,1802.3991,0,1,4,3,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0
1802.4991,114.9,0.7255,1802.4991,1,1,4,3,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0
1802.5991,113.5897,0.7003,1802.5991,0,2,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1802.6991,109.5937,0.4996,1802.6991,0,2,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1802.7991,105.9179,0.4466,1802.7991,0,2,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1802.8991,102.7523,0.4041,1802.8991,0,2,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1802.9991,100.0696,0.3715,1802.9991,0,2,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1803.0991,97.8589,0.3411,1803.0991,0,2,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1803.1991,97.0517,0.3243,1803.1991,0,2,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1803.2991,97.5603,0.3213,1803.2991,0,2,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1803.3991,99.1151,0.3779,1803.3991,0,2,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1803.4991,99.663,0.4637,1803.4991,0,2,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1803.5991,99.2498,0.5728,1803.5991,0,2,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1803.6991,97.1347,0.5477,1803.6991,0,2,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1803.7991,94.1648,0.4727,1803.7991,0,2,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1803.8991,90.3055,0.3535,1803.8991,0,2,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1803.9991,82.0537,0.2765,1803.9991,0,2,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1804.0991,72.1364,0.2213,1804.0991,0,2,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1804.1991,60.8005,0.18600000000000003,1804.1991,0,2,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1804.2991,52.3156,0.1613,1804.2991,0,2,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1804.3991,46.4206,0.1386,1804.3991,0,2,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1804.4991,42.9147,0.1174,1804.4991,0,2,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1804.5991,41.9525,0.0926,1804.5991,0,2,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1804.6991,41.5266,0.0678,1804.6991,1,2,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.2000000000000455,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1804.7991,41.6084,0.0433,1804.7991,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1804.8991,42.7039,0.0295,1804.8991,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1804.9991,44.6065,0.025,1804.9992,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1805.0991,47.2798,0.0299,1805.0993,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1805.1991,51.6667,0.0661,1805.1993,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1805.2991,57.5731,0.1356,1805.2993,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1805.3991,64.9281,0.23600000000000002,1805.3993,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1805.4991,75.7299,0.3956,1805.4993,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1805.5991,87.26100000000001,0.5325,1805.5993,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1805.6991,99.2864,0.6476,1805.6993,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1805.7991,107.9567,0.7051,1805.7993,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1805.8991,113.2978,0.7964,1805.8993,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1805.9991,115.6948,0.9136,1805.9993,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1806.0991,115.7065,0.9542,1806.0993,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1806.1991,115.9893,0.9792,1806.1993,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1806.2991,116.4479,0.9905,1806.2993,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1806.3991,115.6834,0.9936,1806.3993,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1806.4991,114.6213,0.9959,1806.4993,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1806.5991,113.4293,0.9976,1806.5993,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1806.6991,114.8359,0.9988,1806.6993,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1806.7991,116.2007,0.9995,1806.7993,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1806.8991,117.50399999999999,0.9996,1806.8993,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1806.9991,118.2592,0.9995,1806.9993,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1807.0991,118.3225,0.9989,1807.0993,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1807.1991,117.727,0.9977,1807.1993,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1807.2991,115.428,0.9926,1807.2993,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1807.3991,115.6729,0.9909,1807.3992,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1807.4991,117.9045,0.9919,1807.4991,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1807.5991,118.1912,0.9925,1807.5991,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1807.6991,118.1635,0.993,1807.6991,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1807.7991,118.0491,0.9937,1807.7991,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1807.8991,121.0225,0.9968,1807.8991,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1807.9991,123.4725,0.9985,1807.9991,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1808.0991,125.4481,0.9989,1808.0991,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1808.1991,126.5248,0.9990000000000001,1808.1991,1,3,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1808.2991,125.7664,0.9987,1808.2991,0,4,5,4,0,2,4,2,-9999,-9999.0,-9999,1,[27],0,[],1.2000000000000455,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,6,5,0,0,0,0,6,0,0,0,0,5
1808.3991,123.3279,0.9979,1808.3991,0,4,5,4,0,2,4,2,-9999,-9999.0,-9999,1,[27],0,[],1.2000000000000455,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,6,5,0,0,0,0,6,0,0,0,0,5
1808.4991,117.3723,0.9934,1808.4991,0,4,5,4,0,2,4,2,-9999,-9999.0,-9999,1,[27],0,[],1.2000000000000455,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,6,5,0,0,0,0,6,0,0,0,0,5
1808.5991,113.3315,0.991,1808.5991,0,4,5,4,0,2,4,2,-9999,-9999.0,-9999,1,[27],0,[],1.2000000000000455,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,6,5,0,0,0,0,6,0,0,0,0,5
1808.6991,111.0297,0.9906,1808.6991,0,4,5,4,0,2,4,2,-9999,-9999.0,-9999,1,[27],0,[],1.2000000000000455,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,6,5,0,0,0,0,6,0,0,0,0,5
1808.7991,112.2341,0.9923,1808.7991,0,4,5,4,0,2,4,2,-9999,-9999.0,-9999,1,[27],0,[],1.2000000000000455,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,6,5,0,0,0,0,6,0,0,0,0,5
1808.8991,114.2679,0.9942,1808.8991,0,4,5,4,0,2,4,2,-9999,-9999.0,-9999,1,[27],0,[],1.2000000000000455,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,6,5,0,0,0,0,6,0,0,0,0,5
1808.9991,116.7186,0.9961,1808.9991,0,4,5,4,0,2,4,2,-9999,-9999.0,-9999,1,[27],0,[],1.2000000000000455,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,6,5,0,0,0,0,6,0,0,0,0,5
1809.0991,115.4305,0.9958,1809.0991,0,4,5,4,0,2,4,2,-9999,-9999.0,-9999,1,[27],0,[],1.2000000000000455,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,6,5,0,0,0,0,6,0,0,0,0,5
1809.1991,113.3398,0.9933,1809.1991,0,4,5,4,0,2,4,2,-9999,-9999.0,-9999,1,[27],0,[],1.2000000000000455,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,6,5,0,0,0,0,6,0,0,0,0,5
1809.2991,110.7793,0.9891,1809.2991,0,4,5,4,0,2,4,2,-9999,-9999.0,-9999,1,[27],0,[],1.2000000000000455,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,6,5,0,0,0,0,6,0,0,0,0,5
1809.3991,110.6289,0.9842,1809.3991,1,4,5,4,0,2,4,2,-9999,-9999.0,-9999,1,[27],0,[],1.2000000000000455,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,6,5,0,0,0,0,6,0,0,0,0,5
1809.4991,111.8282,0.982,1809.4991,0,5,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.699999999999818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
1809.5991,113.9583,0.9821,1809.5991,0,5,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.699999999999818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,0,0,0,2
