Depth,GR,MUD_VOLUME,TVD,Boundary_flag,Unit_index,GR_shape_code,Lithofacies_major,Sharp_boundary,Stacking_pattern,Biostratigraphy,Reliability,Special_lithology,Core_depofacies,Lateral_proximity,Number_of_similar_units_50,Index_of_similar_units_50,Number_of_similar_units_100,Index_of_similar_units_100,Unit_Thick,Alluvial_Fan,Fluvial_Channel,Fluvial_Point_Bar,Levee,Crevasse_Splay,Fluvial_Floodplain,Progradational_Lacustrine_Delta,Lacustrine_Fan_Delta,Progradational_Lacustrine_Shoreface,Transgressive_Lacustrine_Shoreface,Aggradational_Lacustrine_Shoreface,Lacustrine_Offshore_Transition,Lacustrine_Shelf,Proximal_Sub-Lacustrine_Fan,Distal_Sub-Lacustrine_Fan,Lacustrine_Turbidite,Distal_Lacustrine_Turbidites,Lacustrine_Deepwater,Marine_Delta,Marine_Fan_Delta,Tidal_Channel_And_Sand_Flat,Sandy_Tidal_Flat,Mixed_Tidal_Flat,Muddy_Tidal_Flat,Lagoon,Progradational_Marine_Shoreface,Transgressive_Marine_Shoreface,Aggradational_Marine_Shoreface,Marine_Offshore_Transition,Marine_Shelf,Proximal_Submarine_Fan,Distal_Submarine_Fan,Marine_Turbidite,Distal_Marine_Turbidites,Marine_Deepwater
1800.0698,144.839,0.998,1800.0978,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1800.1698,146.7505,0.9984,1800.1978,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1800.2698,147.6529,0.9984,1800.2978,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1800.3698,147.4469,0.9979,1800.3978,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1800.4698,146.3873,0.9891,1800.4979,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1800.5698,145.2849,0.9814,1800.5979,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1800.6698,144.183,0.9758,1800.6978,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1800.7698,143.2257,0.9869,1800.7978,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1800.8698,142.5507,0.873,1800.8977,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1800.9698,142.3106,0.5527,1800.9978,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1801.0698,142.2709,0.413,1801.0978,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1801.1698,141.3693,0.3295,1801.1978,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1801.2698,138.6677,0.2978,1801.2978,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1801.3698,136.0376,0.2825,1801.3978,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1801.4698,133.3302,0.2733,1801.4978,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1801.5698,130.3855,0.2699,1801.5979,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1801.6698,126.8289,0.2989,1801.6978,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1801.7698,123.3772,0.3321,1801.7978,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1801.8698,120.8874,0.3455,1801.8979,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1801.9698,122.5077,0.3524,1801.9978,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1802.0698,125.4586,0.3605,1802.0978,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1802.1698,126.9992,0.3856,1802.1978,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1802.2698,126.7101,0.3684,1802.2978,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1802.3698,125.1445,0.3266,1802.3978,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1802.4698,121.4095,0.2644,1802.4979,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1802.5698,117.4415,0.2341,1802.5979,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1802.6698,113.5556,0.2277,1802.6978,0,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1802.7698,111.9172,0.2614,1802.7977,1,0,1,2,0,3,4,2,-9999,-9999.0,-9999,0,[],0,[],2.6999000000000706,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0
1802.8698,112.6005,0.2865,1802.8977,0,1,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.3000999999999294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,7,0,0,0,0,2
1802.9698,115.2729,0.324,1802.9978,0,1,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.3000999999999294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,7,0,0,0,0,2
1803.0698,122.8905,0.7805,1803.0978,0,1,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.3000999999999294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,7,0,0,0,0,2
1803.1698,131.4074,0.9995,1803.1978,0,1,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.3000999999999294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,7,0,0,0,0,2
1803.2698,140.7533,0.9995,1803.2979,0,1,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.3000999999999294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,7,0,0,0,0,2
1803.3698,146.4567,0.9995,1803.3978,0,1,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.3000999999999294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,7,0,0,0,0,2
1803.4698,151.0401,0.8035,1803.4978,0,1,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.3000999999999294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,7,0,0,0,0,2
1803.5698,154.3845,0.3883,1803.5979,0,1,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.3000999999999294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,7,0,0,0,0,2
1803.6698,156.4203,0.3811,1803.6978,0,1,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.3000999999999294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,7,0,0,0,0,2
1803.7698,158.3314,0.4642,1803.7978,0,1,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.3000999999999294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,7,0,0,0,0,2
1803.8698,160.1694,0.6402,1803.8979,0,1,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.3000999999999294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,7,0,0,0,0,2
1803.9698,160.6225,0.5483,1803.9978,0,1,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.3000999999999294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,7,0,0,0,0,2
1804.0698,160.7893,0.452,1804.0978,1,1,5,4,0,2,4,2,-9999,-9999.0,-9999,0,[],0,[],1.3000999999999294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,7,0,0,0,0,2
1804.1698,160.7341,0.3976,1804.1978,0,2,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[4, 6]",0,[],1.8000999999999294,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1804.2698,159.365,0.5528,1804.2978,0,2,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[4, 6]",0,[],1.8000999999999294,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1804.3698,157.523,0.7466,1804.3978,0,2,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[4, 6]",0,[],1.8000999999999294,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1804.4698,155.1776,0.9456,1804.4979,0,2,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[4, 6]",0,[],1.8000999999999294,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1804.5698,152.4085,0.9922,1804.5979,0,2,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[4, 6]",0,[],1.8000999999999294,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1804.6698,150.0884,0.9990000000000001,1804.6978,0,2,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[4, 6]",0,[],1.8000999999999294,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1804.7698,149.1891,0.9986,1804.7977,0,2,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[4, 6]",0,[],1.8000999999999294,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1804.8698,148.9888,0.9989,1804.8978,0,2,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[4, 6]",0,[],1.8000999999999294,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1804.9698,148.7606,0.9993,1804.9978,0,2,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[4, 6]",0,[],1.8000999999999294,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1805.0698,147.6926,0.9995,1805.0978,0,2,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[4, 6]",0,[],1.8000999999999294,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1805.1698,146.7724,0.9995,1805.1979,0,2,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[4, 6]",0,[],1.8000999999999294,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1805.2698,145.7348,0.9995,1805.2979,0,2,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[4, 6]",0,[],1.8000999999999294,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1805.3698,143.9101,0.9995,1805.3978,0,2,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[4, 6]",0,[],1.8000999999999294,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1805.4698,142.1841,0.9994,1805.4978,0,2,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[4, 6]",0,[],1.8000999999999294,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1805.5698,140.91,0.9992,1805.5979,0,2,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[4, 6]",0,[],1.8000999999999294,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1805.6698,142.168,0.9990000000000001,1805.6978,0,2,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[4, 6]",0,[],1.8000999999999294,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1805.7698,144.8946,0.9991,1805.7978,0,2,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[4, 6]",0,[],1.8000999999999294,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1805.8698,148.5809,0.9716,1805.8979,1,2,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[4, 6]",0,[],1.8000999999999294,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1805.9698,152.5628,0.6574,1805.9978,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[7, 22]",0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1806.0698,154.8632,0.4681,1806.0978,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[7, 22]",0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1806.1698,155.7473,0.3784,1806.1979,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[7, 22]",0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1806.2698,153.8807,0.3572,1806.2978,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[7, 22]",0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1806.3698,151.2599,0.5679,1806.3978,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[7, 22]",0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1806.4698,147.9312,0.9963,1806.4979,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[7, 22]",0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1806.5698,146.8268,0.997,1806.5978,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[7, 22]",0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1806.6698,146.7313,0.9954,1806.6978,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[7, 22]",0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1806.7698,147.7645,0.9951,1806.7977,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[7, 22]",0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1806.8698,152.6259,0.9955,1806.8978,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[7, 22]",0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1806.9698,157.3072,0.996,1806.9978,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[7, 22]",0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1807.0698,161.4275,0.9963,1807.0978,0,3,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[7, 22]",0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1807.1698,163.304,0.9972,1807.1979,1,3,5,4,0,2,4,2,-9999,-9999.0,-9999,2,"[7, 22]",0,[],1.2999999999999545,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1807.2698,162.8216,0.998,1807.2979,0,4,5,4,0,1,4,2,-9999,-9999.0,-9999,2,"[6, 2]",0,[],1.899900000000116,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1807.3698,158.8075,0.9987,1807.3978,0,4,5,4,0,1,4,2,-9999,-9999.0,-9999,2,"[6, 2]",0,[],1.899900000000116,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1807.4698,153.6439,0.9989,1807.4978,0,4,5,4,0,1,4,2,-9999,-9999.0,-9999,2,"[6, 2]",0,[],1.899900000000116,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1807.5698,149.6295,0.9991,1807.5979,0,4,5,4,0,1,4,2,-9999,-9999.0,-9999,2,"[6, 2]",0,[],1.899900000000116,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1807.6698,148.4332,0.9994,1807.6978,0,4,5,4,0,1,4,2,-9999,-9999.0,-9999,2,"[6, 2]",0,[],1.899900000000116,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1807.7698,149.7653,0.9995,1807.7978,0,4,5,4,0,1,4,2,-9999,-9999.0,-9999,2,"[6, 2]",0,[],1.899900000000116,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1807.8698,151.6076,0.9995,1807.8978,0,4,5,4,0,1,4,2,-9999,-9999.0,-9999,2,"[6, 2]",0,[],1.899900000000116,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1807.9698,153.1319,0.9995,1807.9978,0,4,5,4,0,1,4,2,-9999,-9999.0,-9999,2,"[6, 2]",0,[],1.899900000000116,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1808.0698,152.5524,0.9995,1808.0978,0,4,5,4,0,1,4,2,-9999,-9999.0,-9999,2,"[6, 2]",0,[],1.899900000000116,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1808.1698,151.0192,0.9995,1808.1978,0,4,5,4,0,1,4,2,-9999,-9999.0,-9999,2,"[6, 2]",0,[],1.899900000000116,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1808.2698,148.6088,0.9995,1808.2978,0,4,5,4,0,1,4,2,-9999,-9999.0,-9999,2,"[6, 2]",0,[],1.899900000000116,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1808.3698,147.9149,0.9995,1808.3979,0,4,5,4,0,1,4,2,-9999,-9999.0,-9999,2,"[6, 2]",0,[],1.899900000000116,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1808.4698,148.0307,0.9995,1808.4979,0,4,5,4,0,1,4,2,-9999,-9999.0,-9999,2,"[6, 2]",0,[],1.899900000000116,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1808.5698,148.5442,0.9995,1808.5978,0,4,5,4,0,1,4,2,-9999,-9999.0,-9999,2,"[6, 2]",0,[],1.899900000000116,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1808.6698,149.5432,0.9995,1808.6978,0,4,5,4,0,1,4,2,-9999,-9999.0,-9999,2,"[6, 2]",0,[],1.899900000000116,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1808.7698,150.5689,0.9995,1808.7977,0,4,5,4,0,1,4,2,-9999,-9999.0,-9999,2,"[6, 2]",0,[],1.899900000000116,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1808.8698,150.0992,0.9995,1808.8978,0,4,5,4,0,1,4,2,-9999,-9999.0,-9999,2,"[6, 2]",0,[],1.899900000000116,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1808.9698,148.8831,0.9994,1808.9978,0,4,5,4,0,1,4,2,-9999,-9999.0,-9999,2,"[6, 2]",0,[],1.899900000000116,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1809.0698,147.3711,0.9993,1809.0978,1,4,5,4,0,1,4,2,-9999,-9999.0,-9999,2,"[6, 2]",0,[],1.899900000000116,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,9,8,0,0,0,0,9,0,0,0,0,5
1809.1698,147.8824,0.9988,1809.1979,0,5,5,4,0,1,4,2,-9999,-9999.0,-9999,0,[],0,[],1.000099999999975,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,7,0,0,0,0,2
1809.2698,148.7547,0.9988,1809.2979,0,5,5,4,0,1,4,2,-9999,-9999.0,-9999,0,[],0,[],1.000099999999975,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,7,0,0,0,0,2
1809.3698,149.9199,0.9992,1809.3978,0,5,5,4,0,1,4,2,-9999,-9999.0,-9999,0,[],0,[],1.000099999999975,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,7,0,0,0,0,2
